eventID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementID,occurrenceID,measurementMethod
IYS2022-002-037,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,4,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-037-95C-0018-Specimen_Weight,IYS2022-002-037-95C-0018,
IYS2022-002-037,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-037-95C-0018-Sex,IYS2022-002-037-95C-0018,
IYS2022-002-037,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-037-95C-0019-Ageclass,IYS2022-002-037-95C-0019,
IYS2022-002-037,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,51,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-037-95C-0019-Specimen_Length,IYS2022-002-037-95C-0019,
IYS2022-002-037,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,4,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-037-95C-0019-Specimen_Weight,IYS2022-002-037-95C-0019,
IYS2022-002-037,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-037-95C-0019-Sex,IYS2022-002-037-95C-0019,
IYS2022-002-037,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-037-95C-0020-Ageclass,IYS2022-002-037-95C-0020,
IYS2022-002-037,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,48,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-037-95C-0020-Specimen_Length,IYS2022-002-037-95C-0020,
IYS2022-002-037,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,6,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-037-95C-0020-Specimen_Weight,IYS2022-002-037-95C-0020,
IYS2022-002-037,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-037-95C-0020-Sex,IYS2022-002-037-95C-0020,
IYS2022-002-037,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-037-95C-0021-Ageclass,IYS2022-002-037-95C-0021,
IYS2022-002-037,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,44,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-037-95C-0021-Specimen_Length,IYS2022-002-037-95C-0021,
IYS2022-002-037,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,4,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-037-95C-0021-Specimen_Weight,IYS2022-002-037-95C-0021,
IYS2022-002-037,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-037-95C-0021-Sex,IYS2022-002-037-95C-0021,
IYS2022-002-037,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-037-95C-0022-Ageclass,IYS2022-002-037-95C-0022,
IYS2022-002-037,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,46,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-037-95C-0022-Specimen_Length,IYS2022-002-037-95C-0022,
IYS2022-002-037,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,4,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-037-95C-0022-Specimen_Weight,IYS2022-002-037-95C-0022,
IYS2022-002-037,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-037-95C-0022-Sex,IYS2022-002-037-95C-0022,
IYS2022-002-037,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-037-95C-0023-Ageclass,IYS2022-002-037-95C-0023,
IYS2022-002-037,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,49,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-037-95C-0023-Specimen_Length,IYS2022-002-037-95C-0023,
IYS2022-002-037,Specimen_Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,6,,grams,http://vocab.nerc.ac.uk/collection/P06/current/UGRM/,IYS2022-002-037-95C-0023-Specimen_Weight,IYS2022-002-037-95C-0023,
IYS2022-002-037,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Unknown,https://vocab.nerc.ac.uk/collection/S10/current/S105/,,,IYS2022-002-037-95C-0023-Sex,IYS2022-002-037-95C-0023,
IYS2022-002-037,Ageclass,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,"NA",,,,IYS2022-002-037-95C-0024-Ageclass,IYS2022-002-037-95C-0024,
IYS2022-002-037,Specimen_Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,45,,millimeters,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,IYS2022-002-037-95C-0024-Specimen_Length,IYS2022-002-037-95C-0024,
